1.74978006,90.41026306,43.42050934,-0.96530682,0.08086956,0.24827991
1.55413997,84.50000000,43.50000000,-0.95925874,-0.07397075,0.27267402
1.71068001,89.50000000,43.50000000,-0.96935153,0.10554883,0.22184882
1.82729995,84.51154327,44.46409988,-0.96775734,-0.05611528,0.24555388
1.83837998,89.23332977,44.18484879,-0.96236616,0.08924913,0.25668266
3.00000000,86.58204651,19.36923027,-0.88573414,0.00294108,-0.46418369
3.53332996,90.96333313,19.12556076,-0.87309831,0.24859411,-0.41940480
2.23077011,85.32563782,20.88204956,-0.90066493,-0.04154382,-0.43252367
3.00000000,90.94615173,20.22563934,-0.92992461,0.14645298,-0.33733043
2.26666999,82.15666962,21.60444069,-0.91224408,-0.16522679,-0.37484783
3.46667004,94.25332642,21.44889069,-0.87418532,0.28306219,-0.39455774
2.78855991,93.08222198,22.25111008,-0.91658902,0.26495638,-0.29943728
2.81818008,77.75605774,23.58636093,-0.90280187,-0.33131719,-0.27418566
3.33332992,96.03778076,23.48443985,-0.88746881,0.38059676,-0.25989446
3.38461995,96.74230957,24.34103012,-0.89191180,0.39830977,-0.21410893
2.44443989,95.74443817,26.50370026,-0.90232313,0.38790518,-0.18799593
2.57692003,96.55127716,27.88973999,-0.88437045,0.44710410,-0.13411516
3.07692003,74.35897064,29.76153946,-0.86359763,-0.50004548,-0.06444924
2.00000000,76.33077240,30.76922989,-0.90376347,-0.42726263,-0.02565516
2.50000000,96.74102783,31.82821083,-0.91165698,0.41093764,-0.00342703
2.50000000,96.74614716,32.77178955,-0.87832606,0.47805506,-0.00259366
3.00000000,74.35640717,34.74103165,-0.88245881,-0.47016013,0.01469245
2.00000000,76.47949219,35.75640869,-0.90798694,-0.41816169,0.02646900
2.50000000,96.58204651,36.76667023,-0.92146778,0.38708141,0.03263400
2.50000000,96.45384979,37.72563934,-0.89745063,0.43722531,0.05844907
2.94117999,75.64705658,39.50000000,-0.88829094,-0.45113531,0.08611675
2.30768991,77.67820740,40.68590164,-0.90015429,-0.37741625,0.21743782
2.20000005,78.57666779,41.47888947,-0.94207484,-0.27823174,0.18730207
2.63905001,77.76999664,42.33443832,-0.93513632,-0.28322104,0.21285202
2.87255001,77.80641174,43.39102936,-0.93306965,-0.28753495,0.21611235
2.57239008,78.80222321,43.41999817,-0.92249173,-0.28561398,0.25967997
2.92307997,95.14871979,43.13333130,-0.91378355,0.33419904,0.23089112
2.43249011,81.68182373,45.57878876,-0.95948207,-0.15141745,0.23762749
2.63635993,92.98409271,45.17879105,-0.92921019,0.31581509,0.19190970
2.50505996,82.61332703,46.29555893,-0.95870775,-0.11082943,0.26190874
2.34577990,87.50256348,46.42692184,-0.95801586,0.06525387,0.27919072
2.74198008,92.22348022,46.20151901,-0.93683636,0.26583481,0.22730942
2.76922989,83.54743958,47.48590088,-0.94307756,-0.10189954,0.31657740
2.73039007,88.36666870,47.43590164,-0.94873673,0.07256345,0.30762482
3.33332992,82.40110779,48.57110977,-0.92580748,-0.14401020,0.34948748
3.00000000,87.48461914,48.47436142,-0.95108432,0.02846937,0.30761686
3.61538005,84.46154022,18.17308044,-0.86900830,-0.03093133,-0.49382964
4.13332987,79.33778381,18.99666977,-0.86346132,-0.26422283,-0.42967531
3.23077011,84.19615173,18.95961952,-0.89563847,-0.01901974,-0.44437596
3.30768991,89.84744263,19.13204956,-0.87836796,0.17502512,-0.44478735
3.40000010,79.92221832,20.14443970,-0.88827306,-0.22976285,-0.39771852
3.81818008,77.06817627,21.57879066,-0.85791183,-0.35903427,-0.36753467
4.41175985,75.12352753,22.59803963,-0.84468561,-0.43703511,-0.30904147
3.55556011,95.97036743,22.72221947,-0.86676538,0.36826465,-0.33630189
4.46154022,97.65384674,22.37307930,-0.85979629,0.43177986,-0.27261040
4.29411983,74.05097961,24.59510040,-0.82614136,-0.51014179,-0.23926088
3.38461995,97.60128021,26.24614906,-0.88152599,0.44040534,-0.17016199
3.15385008,74.34871674,28.81026077,-0.84257340,-0.52601320,-0.11567345
4.23077011,99.56410217,28.26922989,-0.85076660,0.51728278,-0.09281484
3.57692003,73.40512848,30.18461990,-0.82705593,-0.56010866,-0.04750533
3.00000000,74.34358978,31.79231071,-0.88182169,-0.47107109,-0.02196538
3.50000000,98.75640869,32.78205109,-0.90880966,0.41719291,-0.00387990
4.00000000,99.64359283,33.17948914,-0.86835182,0.49590865,0.00631150
3.50000000,73.44872284,35.05384827,-0.83433574,-0.54310483,0.09445079
3.07692003,74.46154022,36.77692032,-0.84047574,-0.52848351,0.11960635
3.50000000,98.38204956,38.73077011,-0.89127398,0.44895497,0.06379719
3.50000000,74.67037201,39.45555878,-0.82839435,-0.52798235,0.18707633
3.46153998,75.73718262,41.79103088,-0.81777686,-0.51919931,0.24834065
3.84614992,98.12821198,41.17692184,-0.90650529,0.38258460,0.17854172
4.26667023,75.81111145,44.51889038,-0.83886695,-0.47907880,0.25842932
3.51559997,95.20909119,45.55152130,-0.91547060,0.35211623,0.19475067
3.64724994,95.08973694,46.36537933,-0.91459757,0.35171151,0.19952497
3.50780010,93.73484802,47.47879028,-0.93453687,0.24769999,0.25551051
3.73333001,79.86222076,48.18444061,-0.91951561,-0.21647067,0.32807249
3.63404989,93.21537781,48.48717880,-0.93660808,0.24963421,0.24586168
3.31818008,81.41818237,48.04999924,-0.91970259,-0.22099100,0.32451522
3.33332992,86.51281738,49.53974152,-0.95102549,0.00378420,0.30908918
3.34204006,91.46154022,48.48205185,-0.95908368,0.08287221,0.27072254
3.68181992,82.57273102,49.60757828,-0.93084240,-0.13477173,0.33966008
3.33332992,87.55641174,49.50513077,-0.94866151,0.01048408,0.31611940
3.73039007,92.32563782,49.45384979,-0.95586532,0.12616538,0.26533729
3.66667008,86.52178955,50.51026154,-0.94657892,-0.02035339,0.32182923
3.79229999,91.19999695,50.22423935,-0.95643008,0.11410043,0.26874265
5.23077011,87.83077240,15.36410046,-0.84155357,0.00599784,-0.54014039
5.15385008,81.28717804,16.22435951,-0.84725893,-0.16342515,-0.50541526
4.23077011,87.81537628,16.99230957,-0.87367892,-0.00458629,-0.48648134
5.40000010,91.92333221,16.20499992,-0.83124679,0.29541960,-0.47090977
4.29411983,91.86911774,18.16519928,-0.85542339,0.24639651,-0.45556509
4.13332987,79.33778381,18.99666977,-0.86003304,-0.28667137,-0.42209321
5.53332996,95.95400238,18.16044044,-0.84504163,0.33215004,-0.41902387
5.40000010,96.93578339,19.20755959,-0.84918225,0.37719333,-0.36961430
5.23529005,97.78724670,20.45490074,-0.84809470,0.42291197,-0.31918785
4.93333006,98.77333069,22.83555984,-0.84296048,0.46617824,-0.26850608
4.66666985,73.30370331,24.83333015,-0.81821257,-0.52291447,-0.23893245
4.61537981,99.51281738,25.84358978,-0.84168047,0.51574880,-0.15992919
4.54545021,72.55455017,27.39697075,-0.80711800,-0.56767708,-0.16218270
4.61537981,100.48204803,29.84358978,-0.83850318,0.53112036,-0.12175252
4.57692003,100.56667328,30.76667023,-0.86709177,0.49533620,-0.05285745
4.15385008,72.44103241,32.68973923,-0.80736691,-0.59001935,0.00598854
5.15385008,101.53845978,33.15127945,-0.81929636,0.57336837,0.00146605
4.50000000,100.54103088,35.77178955,-0.88699412,0.46143430,0.01788420
5.06666994,71.96443939,38.48667145,-0.79644358,-0.57729191,0.18003225
4.06666994,73.82221985,39.57110977,-0.83098340,-0.52223194,0.19167754
5.15385008,101.36923218,39.13845825,-0.85973811,0.49918100,0.10802216
4.00000000,74.64888763,41.28889084,-0.80816382,-0.51345426,0.28850651
4.63636017,99.02423859,43.35454941,-0.90675795,0.39347118,0.15156032
4.60651016,98.38848114,44.72061157,-0.91796547,0.37925491,0.11621144
5.00000000,75.56667328,46.23889160,-0.80227923,-0.52414870,0.28568521
5.06666994,76.03333282,47.37778091,-0.80906034,-0.52571124,0.26277193
4.73332977,76.99111176,48.07778168,-0.86473596,-0.41594872,0.28145763
4.73332977,77.95777893,49.14667130,-0.88246417,-0.35237890,0.31158644
4.86667013,78.81999969,50.22111130,-0.88971806,-0.29810649,0.34573716
4.40909004,80.44847870,50.31515121,-0.89686394,-0.27352998,0.34758663
4.64725018,94.10513306,51.30768967,-0.92077065,0.30068284,0.24853830
4.62761021,82.69999695,52.40333176,-0.94346493,-0.16399138,0.28806368
4.33333015,88.56667328,52.50513077,-0.95122492,0.00679565,0.30842367
4.42967987,93.30513000,51.41537857,-0.93801183,0.18098980,0.29559520
5.01319981,82.65769196,53.48973846,-0.92549449,-0.20163976,0.32062641
4.66666985,87.42691803,53.56922913,-0.95350879,0.01127857,0.30115402
4.75757980,92.18182373,53.15758133,-0.94565898,0.17187701,0.27602047
5.01244020,85.51795197,54.52563858,-0.94664615,-0.02480877,0.32131848
5.01244020,90.43332672,54.42821121,-0.94526488,0.05734467,0.32122537
4.99269009,85.46410370,175.34614563,-0.98548460,-0.04359137,-0.16407266
4.99798012,81.98635864,175.99545288,-0.90493792,0.06681166,-0.42026609
4.98832989,87.62307739,176.33076477,-0.99998075,0.00262202,-0.00562099
4.99388981,83.16922760,176.19230652,-0.99999011,-0.00289442,-0.00338600
4.99187994,88.74614716,176.22308350,-0.99999321,0.00295124,-0.00218773
4.99351978,81.95384979,176.95385742,-0.99999624,-0.00242530,-0.00126369
4.98513985,87.50000000,177.50000000,-0.99999398,0.00181006,0.00299469
4.99269009,81.19230652,178.25384521,-0.99999321,-0.00361934,0.00069522
4.98558998,86.50000000,178.50000000,-0.99997354,0.00000000,0.00727550
4.99701023,80.72949219,179.49487305,-0.96196967,-0.18578191,0.20024858
4.99224997,85.57691956,179.48461914,-0.94055349,0.02591634,0.33865526
4.99653006,82.56025696,180.43589783,-0.86417276,-0.04629799,0.50106078
5.30769014,84.35897064,15.29743958,-0.81699073,-0.07033157,-0.57234579
5.46667004,89.80889130,15.36332989,-0.82444912,0.09744361,-0.55748391
5.15385008,81.28717804,16.22435951,-0.83006376,-0.22640002,-0.50964415
6.53332996,93.97778320,15.16889000,-0.84441525,0.23391752,-0.48191845
5.46667004,93.93222046,17.07777977,-0.85597914,0.24203925,-0.45685530
5.23529005,77.18235016,18.41176033,-0.83482635,-0.34166783,-0.43165746
5.23529005,76.06862640,19.45097923,-0.84383833,-0.36608195,-0.39232752
6.23529005,98.96421814,19.50637054,-0.83235711,0.46830311,-0.29643524
6.23529005,72.06667328,22.66077995,-0.78721684,-0.51060039,-0.34579894
5.23529005,73.05783844,23.60293961,-0.80753636,-0.50508434,-0.30458966
6.33333015,70.53778076,25.67000008,-0.79410332,-0.58390784,-0.16867609
6.00000000,101.48461914,25.59230995,-0.81031644,0.56742340,-0.14634834
5.61537981,101.60768890,27.89487076,-0.83512384,0.53777575,-0.11560951
5.00000000,71.35385132,30.41794968,-0.77086127,-0.63552552,-0.04336226
6.00000000,102.65897369,32.40768814,-0.79872555,0.60130227,-0.02175185
5.00000000,71.42820740,35.34358978,-0.74750185,-0.66189432,0.05600792
6.00000000,102.58461761,37.44358826,-0.78830069,0.61462915,0.02851155
5.00000000,72.70221710,40.17332840,-0.74318093,-0.59666270,0.30278009
5.00000000,73.63555908,42.28667068,-0.77914554,-0.56892693,0.26316217
6.15385008,102.24871826,42.10768890,-0.82064205,0.53728426,0.19460790
5.00000000,74.55110931,44.29555893,-0.78184319,-0.54320598,0.30602038
6.00000000,100.24241638,46.31211853,-0.82989174,0.49223122,0.26265594
5.51560020,98.30303192,48.64242172,-0.91299403,0.36089727,0.19025004
5.64725018,98.12050629,49.45384979,-0.88532943,0.40178019,0.23401800
6.23529005,76.91764832,51.26078033,-0.80660373,-0.46540928,0.36439618
5.72727013,97.14544678,51.17424011,-0.90073955,0.36977860,0.22788584
5.72727013,97.14544678,51.17424011,-0.92328256,0.33935040,0.17997400
5.63636017,95.84999847,52.99544907,-0.90913981,0.38471782,0.15955262
5.72727013,81.74545288,54.50909042,-0.87988752,-0.24624436,0.40640071
6.21144009,81.37332916,55.52999878,-0.90839726,-0.23707934,0.34439507
5.36520004,85.41026306,55.48461914,-0.93920898,-0.03491201,0.34156641
5.34577990,90.50512695,55.46409988,-0.95072371,0.07552581,0.30069947
6.32189989,82.43666840,56.59111023,-0.91116393,-0.23975487,0.33510879
5.67911005,86.49230957,56.54999924,-0.94929677,-0.01965563,0.31376645
5.73039007,91.38717651,56.44102859,-0.94833010,0.08455412,0.30581149
6.03643990,85.48332977,57.47307968,-0.95451725,-0.07837878,0.28766939
5.97103024,90.47435760,57.50000000,-0.95805675,0.04570735,0.28291035
5.92978001,89.66922760,169.33462524,-0.98461783,0.07894363,-0.15587048
5.84814978,89.71794891,170.07179260,-0.98910731,0.09117904,-0.11555506
5.84814978,89.71794891,170.07179260,-0.99155182,0.01545034,-0.12878813
5.86950016,86.12564087,171.22308350,-0.97203946,-0.12046384,-0.20156340
5.92978001,91.80000305,171.33590698,-0.98725414,0.14172454,-0.07241134
5.54093981,84.97178650,173.03846741,-0.95251167,-0.09189884,-0.29030350
5.44826984,90.47332764,173.50444031,-0.97561407,0.17939779,-0.12646551
5.30645990,84.03717804,174.15385437,-0.94090861,-0.09625129,-0.32469481
5.44826984,90.47332764,173.50444031,-0.97457361,0.14934391,-0.16704120
5.35294008,81.93235016,175.22254944,-0.77896327,-0.30442396,-0.54821736
6.26667023,94.86110687,174.38110352,-0.94045019,0.27983513,-0.19299154
5.48794985,92.50000000,176.50000000,-0.97814727,0.18424991,-0.09633221
5.40075016,79.19216156,177.26470947,-0.84738922,-0.37229636,-0.37858534
5.81225014,94.63385010,177.51922607,-0.97324675,0.22333518,-0.05396279
5.50000000,91.44230652,178.73846436,-0.95922565,0.20901619,0.19025908
5.84614992,77.56410217,179.51794434,-0.94167250,-0.30154520,0.14941013
6.21794987,93.67948914,179.07691956,-0.83438569,0.02024899,0.55080897
5.46563005,90.27221680,179.19778442,-0.67496741,0.24404702,0.69631898
5.81818008,85.28029633,180.89393616,-0.68247789,0.15303081,0.71470654
6.30769014,81.61218262,181.51025391,-0.40592143,0.07335489,0.91095924
7.30769014,86.98461914,12.54358959,-0.78106052,0.00432477,-0.62444031
6.00000000,83.53141022,14.41090012,-0.81178772,-0.17465299,-0.55722255
6.00000000,88.75128174,14.38973999,-0.80697209,0.06686677,-0.58679205
7.35294008,92.61176300,13.43235016,-0.79484665,0.21133727,-0.56881940
7.35294008,94.68038940,14.34706020,-0.78774244,0.27303290,-0.55219108
6.53332996,96.00943756,16.35055923,-0.80684352,0.30811402,-0.50405294
7.23529005,97.84430695,16.57961082,-0.80909532,0.38040066,-0.44795108
7.23529005,98.95881653,17.58136940,-0.75386471,0.49989638,-0.42637023
6.23529005,99.79509735,20.68922043,-0.83981371,0.44423071,-0.31204471
6.23529005,72.06667328,22.66077995,-0.79552490,-0.50433403,-0.33583832
6.26667023,101.51110840,24.48666954,-0.79945242,0.56304079,-0.20943011
6.55556011,102.58518982,26.73332977,-0.79046184,0.57470745,-0.21185254
7.00000000,103.52307892,28.49744034,-0.77470934,0.61800098,-0.13379174
6.00000000,70.10768890,31.33077049,-0.72861725,-0.68440449,-0.02659490
6.84614992,103.68974304,33.44358826,-0.77132803,0.63642985,-0.00320064
6.00000000,70.47178650,36.37948990,-0.67093760,-0.73096049,0.12465736
6.84614992,103.53589630,38.45127869,-0.77818596,0.62727040,0.03095836
6.00000000,71.87949371,41.24871826,-0.70793432,-0.65907055,0.25388002
7.18181992,103.08788300,43.17879105,-0.73558152,0.65525019,0.17195067
7.00000000,102.15757751,45.27273178,-0.76845795,0.58973831,0.24835682
6.00000000,74.60443878,47.24000168,-0.78249997,-0.56046045,0.27125248
7.15385008,74.15641022,49.27436066,-0.75963473,-0.57515562,0.30356392
6.54545021,99.75302887,49.60303116,-0.81367493,0.51581264,0.26808682
7.13332987,76.09333038,51.99222183,-0.77202207,-0.53068501,0.34979337
6.40000010,78.59667206,53.36666870,-0.80631065,-0.40997300,0.42636293
7.11765003,98.11765289,54.53921890,-0.87859398,0.38411888,0.28376973
6.84614992,97.09487152,55.05897141,-0.88567531,0.41304046,0.21207754
6.63636017,95.86212158,56.02727127,-0.88665903,0.40953332,0.21475135
6.23507023,83.40908813,57.07273102,-0.93151724,-0.22478539,0.28591463
7.35294008,97.12548828,56.47940826,-0.87199491,0.38758752,0.29899973
6.23328018,86.51923370,58.50769043,-0.96239477,-0.07724392,0.26044127
6.26753998,91.45896912,58.47179031,-0.96687371,0.04280440,0.25164050
7.23529005,96.09313965,57.47451019,-0.88892150,0.37791550,0.25884050
6.19950008,87.49230957,58.54999924,-0.97783977,-0.04285533,0.20492117
6.35236979,92.37692261,58.40000153,-0.97631454,0.10501636,0.18915983
6.53921986,85.50000000,59.50000000,-0.97320467,-0.14336112,0.17977856
6.42439985,90.50000000,59.50000000,-0.98283666,0.03673818,0.18078290
7.09523010,84.50000000,61.61333084,-0.95108610,-0.24693394,0.18563105
6.70235014,88.50000000,61.50000000,-0.98788166,0.02047330,0.15385295
6.91538000,85.48461914,61.62564087,-0.96971130,-0.17920209,0.16597170
6.78641987,90.41538239,61.57949066,-0.98623079,0.05484902,0.15601417
6.84442997,88.37821198,62.41794968,-0.98373616,-0.05127882,0.17214391
7.06416988,89.42050934,161.39486694,-0.99096030,0.00870967,-0.13387257
6.96608019,89.37435913,162.11795044,-0.99318987,0.01958122,-0.11484974
6.87072992,87.28974152,163.41537476,-0.98786533,-0.09007373,-0.12652542
7.17574978,92.63590240,163.40255737,-0.97412640,0.18674818,-0.12729037
6.67302990,89.50000000,164.50000000,-0.99135548,0.00144892,-0.13119595
6.86312008,85.21923065,165.41537476,-0.97546941,-0.19048543,-0.11033974
6.65841007,90.71537781,165.37692261,-0.98487258,0.07981859,-0.15380220
6.74010992,85.27436066,166.40768433,-0.97616792,-0.17661220,-0.12611222
6.46556997,90.50000000,166.50000000,-0.98266214,0.07495758,-0.16957721
6.83018017,84.20256042,167.34359741,-0.96555674,-0.23038800,-0.12091976
6.06342983,89.62243652,168.46667480,-0.98774022,0.00922158,-0.15583363
7.29524994,94.80255890,167.03204346,-0.94631219,0.30209407,-0.11503205
6.11581993,86.32745361,169.48529053,-0.97664887,-0.13718490,-0.16534011
6.89348984,82.12727356,170.24696350,-0.95317185,-0.23291650,-0.19290724
7.01402998,94.71778107,169.37777710,-0.94171005,0.30693990,-0.13773139
6.20558977,83.98824310,171.31568909,-0.95997661,-0.18963188,-0.20611814
7.00000000,79.98181915,172.17576599,-0.93892133,-0.20626152,-0.27546850
7.14412022,95.90222168,171.26443481,-0.93375283,0.31930342,-0.16171250
6.16637993,81.94216156,173.35882568,-0.93744224,-0.23138341,-0.26012245
6.89348984,77.21514893,174.32423401,-0.83945441,-0.17252080,-0.51531821
6.76095009,95.81333160,173.35333252,-0.94162846,0.26584691,-0.20654601
6.54468012,78.02307892,174.97691345,-0.94735444,-0.06576379,-0.31336027
7.40000010,98.22556305,174.02667236,-0.92936391,0.31091332,-0.19903669
5.93496990,80.05757904,175.84848022,-0.90766162,-0.15683918,-0.38929656
7.07692003,74.26154327,177.85896301,-0.80208671,-0.54121614,-0.25247177
6.68181992,74.98484802,177.56364441,-0.88146096,-0.47164008,0.02412931
6.50000000,75.36154175,178.28462219,-0.90584481,-0.40138182,0.13541770
6.57692003,75.55127716,179.36154175,-0.90254515,-0.38935238,0.18389402
7.00000000,92.74614716,179.57435608,-0.48367378,0.05677040,0.87340528
6.45454979,77.65908813,180.91438293,-0.82255584,-0.27968392,0.49515525
7.26667023,77.84889221,181.53778076,-0.56872571,-0.19282448,0.79960597
6.00000000,82.71154022,181.28462219,-0.07409605,0.18055470,0.98076999
7.30769014,83.33589935,12.68717957,-0.72516406,-0.06675657,-0.68533248
7.45454979,89.12120819,12.46667004,-0.75580758,0.05888639,-0.65214056
6.84614992,88.99487305,13.25384998,-0.79367572,0.03974978,-0.60704094
8.35293961,93.34117889,12.43136978,-0.76750267,0.23229456,-0.59747714
7.00000000,93.40757751,14.22120953,-0.78860515,0.27314472,-0.55090278
7.00000000,95.60455322,15.35606003,-0.78484780,0.29516250,-0.54487890
8.35293961,98.89176178,15.65647030,-0.77651626,0.39815250,-0.48836154
8.35293961,72.05587769,17.80294037,-0.78788483,-0.49824750,-0.36192110
8.00000000,101.17436218,18.95384979,-0.74236608,0.57635254,-0.34162924
7.35294008,71.04313660,21.60098076,-0.80388939,-0.50019163,-0.32182342
8.35293961,69.23626709,22.44705963,-0.75235528,-0.60475379,-0.26121706
8.00000000,103.61537933,24.47691917,-0.74311960,0.63737398,-0.20378344
7.00000000,69.55127716,26.52050972,-0.73094159,-0.67787725,-0.07878266
8.00000000,104.64359283,28.46923065,-0.74287146,0.66018146,-0.11091596
7.57692003,104.54103088,31.76667023,-0.76273817,0.64607859,-0.02851300
7.00000000,69.13590240,33.32820892,-0.64936453,-0.75917792,0.04443640
7.50000000,104.45384979,34.82820892,-0.71550584,0.69857538,-0.00662484
7.50000000,104.47949219,36.75640869,-0.79128569,0.61144662,0.00000000
6.86667013,70.11778259,38.45999908,-0.62119031,-0.76364928,0.17596115
7.54545021,104.18939209,39.64545059,-0.70137531,0.70584828,0.09925167
7.13332987,71.08444214,42.12443924,-0.60943198,-0.73826438,0.28906447
7.26667023,102.83556366,44.29111099,-0.71035737,0.68272603,0.17110687
7.26667023,73.07778168,47.21556091,-0.66402686,-0.68926382,0.28979960
8.00000000,102.24614716,48.50255966,-0.77579170,0.60080051,0.19283681
8.00000000,101.25302887,51.39545059,-0.81769508,0.52512211,0.23584223
7.90909004,100.38787842,53.25455093,-0.85160744,0.47301280,0.22588436
8.13333035,77.17778015,54.98778152,-0.76257479,-0.47357249,0.44069117
7.21144009,79.76222229,56.40888977,-0.79574507,-0.48201901,0.36667073
8.17646980,98.25293732,57.46274948,-0.87592298,0.37408963,0.30465692
7.84614992,97.08461761,58.14614868,-0.89054817,0.36268753,0.27455756
7.63636017,95.89090729,59.30908966,-0.90535915,0.35350659,0.23528235
7.68181992,95.24848175,60.65758133,-0.91747320,0.35374430,0.18195593
7.51560020,94.33788300,61.57424164,-0.93782246,0.28432819,0.19911471
7.25851011,84.63845825,62.79999924,-0.95006293,-0.26680270,0.16185424
7.58706999,83.67556000,63.29999924,-0.95609301,-0.23604751,0.17368819
7.58725977,94.26795197,62.38845825,-0.94082463,0.30064309,0.15640536
